spp	tribe	tissue	sex	OT	OTRa	OTRb	VT	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb
Neosav	Lamprologini	gills	M	0	1.566372	13.5103	0	19.21234	7.06126	1.443653	0	0.4178859	0
Neosav	Lamprologini	lpj	M	0.8836345	1.50946	0.492331	0	18.13644	0.6561673	3.705135	0.6535957	1.553281	0.7539766
Neosav	Lamprologini	brain	M	254.0788	9.300592	4.325568	103.9755	7.846526	2.79516	4.694152	0.3480256	8.270888	2.408858
Neosav	Lamprologini	liver	F	0	0	0	0	0	0	3.191759	0	0	0
Neosav	Lamprologini	ovaries	F	0.4269093	0.6250831	0.1189296	0	0.3650932	0	2.469045	0.4210279	0.250145	1.821339
Neosav	Lamprologini	gills	F	0	1.642992	8.674628	0	35.62607	8.749125	2.190285	0.4149922	1.479354	0.7180917
Neosav	Lamprologini	lpj	F	0	1.252918	0	0	17.19714	0.4236147	7.175988	0.2109772	0.501391	0.730139
Neosav	Lamprologini	brain	F	158.5148	13.53907	4.415951	47.26116	6.293948	3.36313	7.039528	1.954137	2.653737	1.932222
Neosav	Lamprologini	liver	F	0	0	0	0	1.175775	0	1.060201	0	0	0
Neosav	Lamprologini	ovaries	F	0	2.225596	0.8794661	0	1.649882	0	0.1521517	0.3459373	0.4110629	2.693704
Neosav	Lamprologini	gills	F	0	1.402751	8.647249	0.7056891	28.51188	8.110082	1.579126	0.1417245	0.3368107	0.9809456
Neosav	Lamprologini	lpj	F	0	2.936668	1.774811	0	9.68597	0	2.661104	0.5235902	2.903416	0
Neosav	Lamprologini	brain	F	151.2536	8.230173	2.847073	40.14929	3.496006	3.035611	4.285243	1.511857	8.982383	0
Neosav	Lamprologini	liver	F	0	0	0	0.7793721	0.8143676	0	3.855172	0	0	0
Neosav	Lamprologini	ovaries	F	0	2.121495	0.1153258	0	1.41612	0	0.2394227	0	0.242565	1.412918
Neosav	Lamprologini	gills	F	0	0.7928045	5.792281	0.7976804	31.11726	7.076501	2.348651	0.3203985	0.7614324	0.5544092
Neosav	Lamprologini	lpj	F	0	2.095037	0.7972124	0	9.483297	0.1770844	1.448175	0.8819517	3.772752	1.831328
Neosav	Lamprologini	brain	F	244.2981	10.37977	3.342098	91.0468	6.995221	4.319294	5.676857	1.613387	6.390403	1.861175
Neotet	Lamprologini	liver	M	0	0	0.1340186	0	2.262775	0.1190779	0.6260175	0	0	0
Neotet	Lamprologini	testes	M	0	2.25427	0.9357865	2.06194	4.668139	0	3.15696	6.418584	4.428544	1.433103
Neotet	Lamprologini	gills	M	0	2.307035	9.04601	0	16.87271	1.322633	5.705321	0.1013423	3.371783	0.3507201
Neotet	Lamprologini	lpj	M	0	3.538776	1.488336	0	7.832455	0.7556649	7.945376	0.1881758	3.577624	1.302458
Neotet	Lamprologini	brain	M	119.2869	13.09954	2.769274	41.49293	1.700237	0.7381648	5.605436	1.470544	8.73693	2.54459
Neotet	Lamprologini	liver	F	0	0	0	0	3.462966	0	0.5464499	0	0.3163553	0
Neotet	Lamprologini	ovaries	F	0.8232308	0.703138	0	0	0.3520138	0	0.0595148	0.608917	0.4823672	2.107308
Neotet	Lamprologini	gills	F	0	2.591353	19.66345	0.7668502	24.0385	6.648382	5.057644	0.3080151	2.19601	3.197888
Neotet	Lamprologini	lpj	F	0	2.851988	0.5919548	0	4.542994	0	9.063365	0.2619506	8.09289	1.81309
Neotet	Lamprologini	brain	F	248.0674	13.10992	3.961568	62.07316	4.729403	1.955514	5.026043	1.947849	9.258195	0
Neotet	Lamprologini	liver	M	0	0	0	0	2.037932	0	0.9396876	0	0	0
Neotet	Lamprologini	gills	M	0	1.038824	7.905955	0	17.59568	2.107375	4.1033	0.1749263	1.662861	1.816127
Neotet	Lamprologini	lpj	M	0	0.9991715	1.71094	0	8.753812	0	9.768018	0	0.5997708	0
Neotet	Lamprologini	brain	M	335.77	7.424041	2.197244	87.1465	2.89078	1.95229	8.471541	3.889278	7.262306	2.884245
Neotet	Lamprologini	liver	F	0	0	0.1739349	0	0.8009246	0	0.9930208	0	0	0.5327427
Neotet	Lamprologini	ovaries	F	0	1.151212	0.1877418	0	0.2881672	0	0	0.7477118	0.7897555	1.725095
Neotet	Lamprologini	gills	F	0	0.8683278	5.551052	0	14.91066	4.227608	2.572386	0.17546	2.084918	4.857782
Neotet	Lamprologini	lpj	F	1.156517	2.822297	2.2553	2.839655	11.86865	2.290143	18.72851	1.710875	4.065924	0.9868181
Neotet	Lamprologini	ovaries	F	0	1.38819	0	0.5372031	0.5613247	0	0	0.6473233	0.5127917	0.746741
Neotet	Lamprologini	liver	F	0	0	0	0	2.105502	0	0.9708441	0	0	0
Neotet	Lamprologini	gills	F	0	0.9787741	9.385672	0	19.55125	1.787001	3.479495	0	0.4700215	1.368916
Neotet	Lamprologini	lpj	F	0	3.397224	1.723635	0	6.944776	0.1914351	6.48578	0	0.4531657	0
Neotet	Lamprologini	brain	F	246.0857	8.885445	2.798174	69.36279	5.368691	2.486228	8.169137	1.547802	5.885406	2.142622
Neotet	Lamprologini	testes	M	0	0.6827443	0.7794022	2.289811	1.595086	0.4616752	2.966484	6.668054	1.639318	1.59148
Neotet	Lamprologini	liver	M	0	0	0.2382973	0	1.463062	0	1.051276	0	0.2506056	4.014325
Neotet	Lamprologini	gills	M	0	1.832323	12.74054	0	29.77123	4.392913	2.664745	0	2.799708	3.49458
Neotet	Lamprologini	lpj	M	0	3.335416	2.326879	0.9322026	11.03935	0	9.441879	0.1872155	3.114446	0.6479057
Neotet	Lamprologini	brain	M	177.8162	9.872538	3.407276	69.30179	7.241359	1.630152	5.985432	1.85573	4.410173	1.605553
Neotoa	Lamprologini	liver	M	0	0	0	0	2.288465	0	0.967274	0.1099614	0.261325	0
Neotoa	Lamprologini	testes	M	0	0.1620904	1.295266	3.261746	7.100427	0.3288191	1.920745	3.930365	0.3891908	0
Neotoa	Lamprologini	gills	M	0	0.3912288	20.76765	0.9840874	44.90135	1.388893	2.2021	0	2.818106	0.6839671
Neotoa	Lamprologini	lpj	M	0	2.872642	7.173534	0.9032217	16.98801	0.3642179	3.616787	0	1.293267	0
Neotoa	Lamprologini	brain	M	332.1886	11.18144	11.48798	109.6895	4.408262	1.417678	17.72164	1.129697	5.369489	3.909597
Neotoa	Lamprologini	liver	F	0	0	0	0.5142304	2.328389	0	1.695764	0.1032736	0.4908629	0.3574039
Neotoa	Lamprologini	ovaries	F	0	0.6125164	0	0	0.1788767	0	0.3024259	0.1031409	0.2451161	2.141668
Neotoa	Lamprologini	gills	F	0	1.545009	26.01517	0.9715697	36.20863	0.5876682	2.860643	0	3.709679	2.025801
Neotoa	Lamprologini	lpj	F	0	3.294345	4.866832	0	11.20524	0.1965576	5.281538	0.3915746	2.791751	0
Neotoa	Lamprologini	brain	F	130.2064	15.53436	11.28502	113.672	3.093128	2.506735	18.61715	1.070105	7.629366	0
Neotoa	Lamprologini	liver	M	0.3685549	0	0.1026731	0	2.99429	0	0.4263101	0.09086936	0.2159526	0.3144759
Neotoa	Lamprologini	testes	M	1.065213	0	0.5935001	6.53868	0.9109707	0.2636677	3.5424	7.616397	1.24831	1.817823
Neotoa	Lamprologini	gills	M	0	1.823921	34.2752	0	37.61328	1.280781	4.322634	0.2835025	1.684371	0.9811308
Neotoa	Lamprologini	brain	M	242.5287	12.22608	44.7257	123.0127	4.381917	2.536569	30.78637	2.245892	5.3374	1.943116
Neotoa	Lamprologini	lpj	M	0	1.709619	7.318705	0	10.11021	0.21676	4.17836	0	1.539345	0
Neotoa	Lamprologini	liver	M	0	0.09825223	0.1121621	0	3.098861	0.09965801	0.2328546	0.09926742	0.2359107	0
Neotoa	Lamprologini	testes	M	0.7696956	1.878321	7.290418	4.724684	12.83576	2.667275	3.227382	2.277275	1.352996	0.6567563
Neotoa	Lamprologini	gills	M	0	1.598173	16.21716	0	37.64903	1.260808	3.577195	0.1794096	5.542809	1.862674
Neotoa	Lamprologini	lpj	M	0	2.181391	7.678169	0	9.555662	0	5.062123	0	1.30942	0.6356041
Neotoa	Lamprologini	brain	M	136.5088	14.77787	22.87459	98.285	3.072169	2.032449	20.03439	1.012242	4.811219	0.8757782
Neotoa	Lamprologini	liver	F	0	0	0	0	2.073737	0.1000357	0.4674743	0	0	0
Neotoa	Lamprologini	ovaries	F	0	0.6124987	0.1165353	0	0.1788715	0.3106311	0.3024171	0.5156895	0	0.7138685
Neotoa	Lamprologini	gills	F	0	1.078998	15.48491	0	16.20544	1.56348	6.66696	0	1.850537	1.077921
Neotoa	Lamprologini	lpj	F	0	0.9437463	3.232065	0	8.68164	0.717937	4.473297	0	2.266003	0
Neotoa	Lamprologini	liver	M	0	0	0.2151371	0	1.816192	0	0	0	0.2262492	0
Neotoa	Lamprologini	testes	M	0	0	1.678926	2.11394	4.417722	0.213108	0.9958694	1.698182	2.017879	3.673113
Neotoa	Lamprologini	gills	M	0	2.246724	16.99179	0	22.63627	0.7121468	7.071819	0.1418711	2.360114	0
Neotoa	Lamprologini	lpj	M	0	3.745081	3.825253	0	19.34118	0.1999298	6.540006	0.1991462	2.366371	0
Neotoa	Lamprologini	brain	M	273.2549	13.40209	8.955782	78.93375	4.00935	1.989343	16.07494	0.9907733	4.709179	5.714694
Neowal	Lamprologini	liver	M	0	0	0.1141322	0	2.102195	0	5.805146	0	0	0
Neowal	Lamprologini	testes	M	0	0.543273	0.3100928	1.366536	0.9519307	1.239854	2.333666	0.4116648	1.956657	1.424668
Neowal	Lamprologini	gills	M	0	5.501292	47.68243	0	26.41921	6.613337	5.673894	0.6175704	4.403	0.7124186
Neowal	Lamprologini	lpj	M	0	2.44305	2.145323	0.9454136	8.561495	0	11.91394	0.3797374	3.158583	0
Neowal	Lamprologini	brain	M	197.6992	8.377943	5.606501	56.68091	8.605489	4.102393	10.0989	1.459398	4.855598	8.080974
Neowal	Lamprologini	liver	M	0	0	0	0	0.3106146	0	2.940865	0	0	0
Neowal	Lamprologini	testes	M	0	1.143716	1.450706	7.032364	2.004036	1.288978	1.807047	0.6419632	1.220509	1.777338
Neowal	Lamprologini	gills	M	0	4.45647	28.1396	0	17.08151	7.204121	6.518544	0.2814073	1.337539	0.9738798
Neowal	Lamprologini	lpj	M	0	0.6513422	1.338398	0.6553481	11.41291	0.2642646	17.13463	0.2632289	5.004544	0
Neowal	Lamprologini	brain	M	133.8713	12.54843	5.186617	41.35974	5.307336	3.730612	17.17705	1.311526	7.79216	3.025907
Neowal	Lamprologini	liver	F	0	0	0.2992229	0	2.985326	0	4.115471	0.1324114	0	0.4582427
Neowal	Lamprologini	ovaries	F	0	0.4190123	0	0	0.2936797	0.5100089	0.09930457	0.6773468	0	0.8790474
Neowal	Lamprologini	gills	F	0	3.344628	31.99962	1.602476	17.58152	10.17745	5.850632	0.1609137	2.294484	2.784408
Neowal	Lamprologini	lpj	F	0	1.240603	1.416238	0	4.347604	0.1797647	13.9659	1.253421	3.404317	1.239364
Neowal	Lamprologini	brain	F	334.8827	11.5165	7.331938	141.4991	4.656779	4.043519	8.004414	1.566317	9.57183	7.743754
Neowal	Lamprologini	liver	M	0	0	0	0	2.128442	0	4.858037	0	0	0
Neowal	Lamprologini	testes	M	0.655945	1.440658	2.010086	0.8052879	2.243859	1.298907	2.086525	0.1617271	2.306083	2.238787
Neowal	Lamprologini	gills	M	0	6.871931	38.18794	0	20.44714	6.707225	9.141814	0	5.915096	1.360061
Neowal	Lamprologini	lpj	M	0	2.636245	2.546471	0	8.172547	0.2056895	17.18149	0.8195336	3.895271	0.7090498
Neowal	Lamprologini	brain	M	160.1245	12.04225	3.647191	90.25416	5.167494	2.492765	17.03648	1.241498	3.540528	3.437208
Neowal	Lamprologini	ovaries	F	0	0.4564036	1.128872	0.3826755	0.2665723	0.1543113	1.036593	0	0	1.861788
Neowal	Lamprologini	gills	F	0	5.568568	38.98914	0	16.26221	7.154441	6.891938	0.3750737	2.97123	1.298036
Neowal	Lamprologini	lpj	F	0	0.1997871	1.824572	0	11.55231	0	15.74351	0.8074058	0.9594068	0.698557
Neowal	Lamprologini	brain	F	349.0888	11.44339	8.467056	265.4563	9.654313	3.869039	26.36711	1.070521	9.667623	9.632488
Neowal	Lamprologini	liver	M	0	0	0	0	1.029073	0	3.131729	0.197789	0	0
Neowal	Lamprologini	testes	M	0	0.1918035	0	0.4824578	0.6721616	0	2.78423	0.3875706	1.611869	1.005963
Neowal	Lamprologini	gills	M	0	3.75831	31.57722	0	8.429265	4.11705	6.324022	0.3037714	2.526713	0.5256381
Neowal	Lamprologini	lpj	M	0	0.885797	1.685336	0	5.94974	0	12.07104	0.7457913	2.48134	0
Neowal	Lamprologini	brain	M	372.7157	9.961785	8.158247	104.5884	5.312447	3.294886	10.52145	1.531587	5.199776	10.60087
Ophven	Ectodini	liver	M	0	0	0.9443141	0	4.348318	0	9.434657	0	0	0
Ophven	Ectodini	testes	M	1.993184	0.2432027	0.8329007	1.223492	2.130716	0.2466824	0.5763826	2.457156	0	3.401439
Ophven	Ectodini	gills	M	0	0.6240259	13.29759	2.092879	8.018465	0	4.067034	0	0	0
Ophven	Ectodini	lpj	M	0	0.7006612	2.666186	1.174951	5.729306	0	7.057314	0	1.682338	1.633244
Ophven	Ectodini	brain	M	247.8022	9.566229	6.240312	48.12531	3.591875	1.039618	5.667914	4.487355	2.460987	1.194585
Ophven	Ectodini	liver	F	0	0.1204122	0.5498373	0	1.476916	0	11.27224	0	0	0
Ophven	Ectodini	ovaries	F	0	0	0.1223595	0.5392211	0.1878111	0	0.1270125	0.1082925	0.514718	1.124319
Ophven	Ectodini	gills	F	0	0.4326117	23.45824	0	8.338313	0.6582022	3.203987	0	1.038732	0
Ophven	Ectodini	lpj	F	0	1.857494	5.30116	1.168073	3.661567	0	4.952475	0.2345858	1.114994	0
Ophven	Ectodini	brain	F	21.09445	6.005732	5.876554	27.33588	7.516663	0.8702373	6.947251	7.512497	1.373352	0
Ophven	Ectodini	liver	F	0	0	0.0675687	0	4.978178	0	14.62381	0	0	0
Ophven	Ectodini	ovaries	F	0	0	0.5219301	0.5750182	1.001396	0	0.1354445	0	0.2744442	0
Ophven	Ectodini	gills	F	0.7222153	0.7049813	16.90054	3.546585	8.646948	0.7150681	2.192903	0.1780664	0	0.6162429
Ophven	Ectodini	lpj	F	0.2750348	0.1342359	4.44396	1.688268	7.99714	0	7.913601	0.06781143	1.28924	0.7040348
Ophven	Ectodini	brain	F	72.84544	3.782295	4.749542	38.05557	3.976435	1.150924	4.930155	4.203514	1.816313	2.644964
Ophven	Ectodini	testes	M	0	0.5639076	1.609354	4.255318	23.71409	0	0	2.278937	0.6769915	15.77365
Ophven	Ectodini	liver	M	0.2262068	0.05520223	0.2520694	0.2777087	7.73809	0	8.176719	0	0	0
Ophven	Ectodini	gills	M	0	0.5009032	15.82028	5.039839	14.04304	1.185497	1.978541	0	0	0
Ophven	Ectodini	lpj	M	0	0.594368	2.035543	0	12.84467	0	7.630096	0.4003396	0.9514138	0
Ophven	Ectodini	brain	M	192.178	8.776241	4.696274	37.25248	5.286137	1.947271	6.33732	6.3731	7.243634	4.794716
Ophven	Ectodini	liver	F	0	0	0	0	15.50579	0	5.935599	0	0.4009	0.2919007
Ophven	Ectodini	ovaries	F	0	0	2.000403	0	4.605666	0.1110871	9.798361	0	0	1.148814
Ophven	Ectodini	gills	F	0	0.3626859	8.487662	8.21062	13.66332	0.7357503	3.223327	0.1832167	0	0
Ophven	Ectodini	lpj	F	0	0	1.431859	3.155002	12.08778	0.1590291	8.732069	0.1584058	0.7529083	1.644608
Ophven	Ectodini	brain	F	34.2237	12.84886	10.63423	16.15985	5.628487	2.280722	6.280597	2.271783	3.085104	5.615764
Ophven	Ectodini	liver	M	0	0	0.365422	0	3.178381	0	14.60375	0	0	0
Ophven	Ectodini	gills	M	0	0.7386583	16.02141	2.787004	7.118582	0.5619202	3.610605	0.1865726	0.443393	0
Ophven	Ectodini	lpj	M	0	0.7507497	2.356847	4.721043	10.85266	0.3807457	8.340247	0	0.9013022	1.312501
Ophven	Ectodini	brain	M	187.0915	8.01607	3.978664	78.90036	2.44276	1.414046	6.60794	7.042518	1.673667	1.218619
PcybrN	Cyprichromini	liver	M	0	0.2326709	0.3984161	0	12.02683	0.1179999	4.687091	0	0	0.4067676
PcybrN	Cyprichromini	testes	M	1.213957	0.2962473	0.5072817	0.7451731	9.343596	0.6009718	0.3510483	4.190315	0.3556556	4.661237
PcybrN	Cyprichromini	gills	M	0	0.3980595	22.56922	0	13.01973	9.286363	0.5503099	0.9384025	0.3185899	0.4639392
PcybrN	Cyprichromini	lpj	M	0	0.5226283	2.386473	0	14.0416	0	12.90221	1.760094	0	1.827373
PcybrN	Cyprichromini	brain	M	143.9153	8.064653	8.909408	44.49751	2.735032	2.374851	7.552706	3.154057	4.372475	0.9096165
PcybrN	Cyprichromini	liver	M	0	0	0	0	6.899962	0	6.516719	0	0	0
PcybrN	Cyprichromini	testes	M	1.312142	0.3202077	0.7310808	2.416328	15.42949	0.4871838	0.09486025	4.205712	1.537684	5.598042
PcybrN	Cyprichromini	gills	M	0	0.4383914	19.68459	0	14.85101	6.9664	1.818204	1.033483	0.3508698	0
PcybrN	Cyprichromini	lpj	M	0	0.8236015	4.701005	0	12.12226	0.6683083	6.831682	2.995601	0.3955054	5.18351
PcybrN	Cyprichromini	brain	M	155.8139	7.359473	11.20183	76.10423	5.014868	0.4147095	10.65883	3.717758	4.908508	1.42958
PcybrN	Cyprichromini	liver	F	0	0.2125367	0	0	3.537893	0	8.185208	0	0	0
PcybrN	Cyprichromini	ovaries	F	0	0.4019082	0	0	1.877945	0.1358862	0	0	0.4825054	1.405275
PcybrN	Cyprichromini	gills	F	0	0.2436186	19.46758	0.6127923	27.96011	11.11969	1.082566	0.6153395	0	1.277721
PcybrN	Cyprichromini	lpj	F	0	0	3.958725	0	18.47194	0.1406959	8.382903	1.962023	0.9991675	0.4850049
PcybrN	Cyprichromini	brain	F	40.31116	10.30575	6.149762	24.74452	4.924877	1.900582	9.575434	3.786267	3.374298	3.275829
PcybrN	Cyprichromini	liver	F	0	0	0	0	4.361368	0	6.460803	0	0	0
PcybrN	Cyprichromini	ovaries	F	0	1.514925	0	0	1.429331	0.2364	0	0	0	1.629829
PcybrN	Cyprichromini	gills	F	0	0.2844819	16.72497	0	22.18206	10.2436	0.674213	1.149685	0.3415308	1.989386
PcybrN	Cyprichromini	lpj	F	0	0.2844114	4.545468	0	22.92408	0.8654421	5.982157	1.7241	0	5.966677
PcybrN	Cyprichromini	brain	F	119.682	6.519311	8.33534	74.77723	5.026221	0.7935106	9.579346	1.844268	2.504534	3.64717
PcybrN	Cyprichromini	liver	M	0	0	0	0	7.828704	0	22.4633	0	0.3065067	0
PcybrN	Cyprichromini	testes	M	0	0.4174803	0.238292	1.05012	4.023332	0.846907	0.4947074	4.217939	0	1.459722
PcybrN	Cyprichromini	gills	M	0	1.222772	19.69747	0	17.37853	11.98925	2.656437	2.470813	0.3262183	0
PcybrN	Cyprichromini	lpj	M	0	1.226348	2.999926	0	9.516223	0.1776992	6.124212	1.94703	0	3.06281
PcybrN	Cyprichromini	brain	M	234.5565	9.282136	7.947175	81.71821	3.614287	1.569157	5.652358	5.731027	6.190856	6.310704
PcybrN	Cyprichromini	liver	F	0	0.3083394	0	0	0.5402766	0	17.90348	0	0	0
PcybrN	Cyprichromini	ovaries	F	0	1.201338	0.1523795	0	0.2338891	0.2707838	0.1581741	0.2697225	0	0.4667208
PcybrN	Cyprichromini	gills	F	0	0.8324649	19.19645	0	12.83618	13.17226	3.058018	3.532479	0.3997617	0
PcybrN	Cyprichromini	lpj	F	0	0.9872738	4.414259	0	22.34474	1.251749	8.384309	3.15867	0.197543	0.5753348
PcybrN	Cyprichromini	brain	F	118.0292	10.80119	9.10097	37.51917	4.506191	1.304254	5.028273	3.37777	3.087434	4.496004
Pcynig	Cyprichromini	liver	M	0	0	0	0	1.825884	0	12.48526	0	0	0
Pcynig	Cyprichromini	testes	M	1.740704	0	0.6465738	2.84936	3.721628	5.888547	2.181275	0.4291806	0	12.87248
Pcynig	Cyprichromini	gills	M	0	1.217037	16.27508	0	11.57648	26.98155	2.575302	1.229612	0	0
Pcynig	Cyprichromini	lpj	M	0	0.6369724	0.9695337	0	18.60187	0.6460861	5.535215	0.6435539	0	0.7423926
Pcynig	Cyprichromini	brain	M	281.2722	11.16292	10.03195	89.6136	2.913165	1.445443	17.1681	1.439778	6.273037	1.660903
Pcynig	Cyprichromini	liver	M	0.5534222	0.135054	0.154174	0	2.839722	0.2739727	16.48379	0	0.3242745	0
Pcynig	Cyprichromini	testes	M	6.471164	0.3158372	0.5408267	3.972246	2.767072	1.441603	1.684179	0.1595503	1.137522	15.46058
Pcynig	Cyprichromini	gills	M	0	2.129974	31.00189	0	8.708399	14.94311	4.311808	0.1793319	0	0
Pcynig	Cyprichromini	lpj	M	0.939066	4.812451	14.12682	0	15.66025	9.065284	3.258673	0.4630644	0	0
Pcynig	Cyprichromini	liver	M	0	0	0.1183544	0	1.816636	0.2103199	15.1726	0	0	0
Pcynig	Cyprichromini	testes	M	1.389391	0	0.3870607	1.705722	4.752835	14.90278	2.276752	0.228375	0.8141057	10.6697
Pcynig	Cyprichromini	gills	M	0	0.3369144	13.84604	0	11.51175	19.47889	2.29562	0.5105934	0	0
Pcynig	Cyprichromini	lpj	M	0	0.4521464	3.355027	0	10.69547	4.127541	7.7689	1.370455	0.5428181	0.7904664
Pcynig	Cyprichromini	brain	M	267.2203	9.461979	9.925737	110.6398	3.136646	1.556329	10.60622	3.358829	5.526218	4.470793
Pcynig	Cyprichromini	liver	F	0	0	0	0	1.744487	0	9.044811	0	0	0
Pcynig	Cyprichromini	ovaries	F	0	0	0.09048689	0	1.111116	0	0.5166034	0.08008412	0	0.277151
Pcynig	Cyprichromini	gills	F	0	0.3717222	13.15478	7.480166	7.490374	12.63086	3.193515	0.375563	0	0.6498644
Pcynig	Cyprichromini	lpj	F	0	0.210436	7.927526	13.76247	12.90552	11.52613	3.865132	0.8504415	0	0
Pcynig	Cyprichromini	brain	F	0	8.846968	4.455643	0	1.367804	1.31964	12.64189	2.366042	6.247709	0
Pcynig	Cyprichromini	liver	F	0	0	0.3586293	0	0.9174408	0	8.438053	0	0.2514352	0
Pcynig	Cyprichromini	ovaries	F	0	0.08051675	0.09191573	0	7.195212	0	1.335755	0.08134869	0	0.5630547
Pcynig	Cyprichromini	gills	F	0.2436563	0.8324471	14.05085	0.299131	17.29513	12.48443	1.972873	0.6608237	0.428307	0
Pcynig	Cyprichromini	lpj	F	0	0.8522334	1.45933	0	17.54622	1.080534	8.584005	1.291559	0.5115686	1.48992
Pcynig	Cyprichromini	brain	F	156.35	9.008764	5.14208	49.31975	2.321365	1.881283	17.58275	1.070806	6.361969	1.852894
Pcynig	Cyprichromini	liver	F	0	0	0	0	1.056077	0	13.21273	0	0	0
Pcynig	Cyprichromini	ovaries	F	0.6332531	0	0	0	2.166234	0	0.09156104	0	0	0
Pcynig	Cyprichromini	gills	F	0	0.5420905	22.07181	1.818082	14.24788	28.22546	3.318904	1.460511	0	0.6318076
Pcynig	Cyprichromini	brain	F	13.65463	6.997617	7.227499	1.676346	2.919363	0.3379875	7.897203	1.009989	7.200765	0
Permic	Perissodini	liver	M	0.3814514	0	0.1062659	0	1.467979	0	3.695281	0	0	0
Permic	Perissodini	testes	M	0	1.816994	0	2.742253	17.51069	0.1842991	0.4306217	0.1835768	1.745093	2.541252
Permic	Perissodini	gills	M	0.5984973	7.302694	24.67621	0	16.63465	8.296042	2.942216	0.442689	0.350686	0
Permic	Perissodini	lpj	M	0	3.087309	3.964937	0	14.20027	0.1957176	12.91877	1.559604	0.9266067	0
Permic	Perissodini	brain	M	211.0389	6.560602	5.055348	97.36403	3.161285	2.495426	3.498394	2.817066	2.756684	1.720439
Permic	Perissodini	testes	M	1.994676	18.82175	0.9261376	3.265087	20.47018	0.329156	0.8652208	0.4917989	0.3895895	2.836653
Permic	Perissodini	liver	M	0.5028656	0.1227165	0	0	0.8601022	0.1244723	0.2181256	0	0	0
Permic	Perissodini	gills	M	0	3.455137	26.4831	0	10.81097	7.259473	2.193366	0	1.185148	1.725844
Permic	Perissodini	lpj	M	0	3.079845	2.656433	0	13.07164	0.7636227	16.95021	0.7606298	0.821659	0.7179132
Permic	Perissodini	brain	M	143.6523	6.573016	3.751788	88.17922	1.919555	3.333531	3.89446	0	5.260763	3.830432
Permic	Perissodini	liver	F	0	0.09336733	0	0	1.308796	0	0.7744715	0	0	0
Permic	Perissodini	ovaries	F	0	0	0	0	0.728911	0.2109731	0	0	0.2497081	1.090895
Permic	Perissodini	gills	F	0	2.035523	27.49709	0	16.64447	6.710104	1.407037	0	0.4072866	1.186203
Permic	Perissodini	lpj	F	0	1.722843	1.720907	0	13.58455	0.6553099	19.52224	0.435161	1.034168	0.7529914
Permic	Perissodini	brain	F	95.11637	11.31568	5.962005	71.5229	4.575578	1.765783	6.704452	2.052006	4.876627	4.057986
Permic	Perissodini	ovaries	F	0	0.1176339	0	0	2.885677	0.119317	0	0	0	0.4113077
Permic	Perissodini	liver	F	0	0	0	0	0.5888185	0	0.398205	0	0	0
Permic	Perissodini	gills	F	0	2.37206	30.78431	0.6280654	14.43787	6.078313	3.180702	0	0	0.8730444
Permic	Perissodini	lpj	F	0	6.07289	4.679536	0	12.23716	1.077962	17.63088	0.3067819	0.7290725	2.12339
Permic	Perissodini	brain	F	156.3012	10.85819	6.992282	119.0541	3.414899	1.129594	6.10347	1.406459	5.347957	5.840879
Permic	Perissodini	liver	M	0	0	0	0	5.004693	0	3.657513	0	0.2212248	0
Permic	Perissodini	testes	M	0.7131258	2.958462	0.3973294	0	25.30943	0.3530343	0.4124388	0.1758253	0.4178519	1.216974
Permic	Perissodini	gills	M	0	2.493061	20.87074	0	17.68153	6.382037	2.039831	0.2398877	0.5700972	0.8301909
Permic	Perissodini	lpj	M	0	7.684589	3.876228	0	12.52562	1.993952	17.47103	0.3611158	0	0
Permic	Perissodini	brain	M	156.6134	10.15193	5.794584	88.62466	4.185496	1.81715	3.538199	4.525071	3.584636	2.088017
Permic	Perissodini	ovaries	F	0	0	0.1397383	0.6158071	4.289721	0.12416	0.2175783	0.1236734	0	0
Permic	Perissodini	liver	F	0	0	0.1057639	0	1.785722	0	2.579968	0	0	0
Permic	Perissodini	gills	F	0	2.436628	26.5704	0	14.27413	4.279	2.284035	0.2939468	0.2619636	1.398754
Permic	Perissodini	lpj	F	0	1.555705	1.381295	0	18.77862	0.7013174	13.41648	0.1746422	0.8300803	0.6043926
Permic	Perissodini	brain	F	94.77831	10.27963	7.040965	71.53804	3.30222	2.085341	4.770967	2.423363	4.525057	5.990463
Peteph	Tropheini	ovaries	F	17.64576	0	0	0	0.6561161	0	0.3882523	0.09457969	0.4495405	0.9819494
Peteph	Tropheini	liver	F	0	0	0	0	1.865998	0	5.468377	0	0	0
Peteph	Tropheini	lpj	F	0	6.008159	4.899108	0	19.55122	0	9.83179	0	6.182583	1.00036
Peteph	Tropheini	gills	F	0	2.068608	9.150683	0	13.13934	0.786827	3.064084	0.2612478	0.6208598	0.9041127
Peteph	Tropheini	brain	F	229.9029	6.744768	5.949724	112.59	10.74389	2.798702	5.994331	0.9292443	6.625095	1.07196
Peteph	Tropheini	ovaries	F	13.21504	0	0	0	0.1712351	0.0991232	0.231605	0	0.2346447	0.6833919
Peteph	Tropheini	gills	F	0	5.46094	10.10348	0	19.13747	2.101028	2.566137	0	0	0
