Options:
Model:                           Discrete: Independent
Tree File Name:                  ./OTVT/Pair_bonding/phyl_tree/trees_translated/OT_9.nex
Data File Name:                  /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt
Log File Name:                   /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2974659746
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         100000
MCMC ML Start:                   False
Schedule File:                   /Users/psorigue/fil/BayesTraitsV4/OTVT/Pair_bonding/phyl_tree/10e7/runs//OT_9_ind.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - uniform 0.00 100.00 
        beta1 - uniform 0.00 100.00 
        alpha2 - uniform 0.00 100.00 
        beta2 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       166
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
1080000	-104.174057	1	1.340868	59.114641	0.114616	0.190678	0.123473	0.376527	0.123473	0.376527	
1081000	-106.740001	1	3.300495	70.230455	0.095492	0.140455	0.113155	0.386845	0.113155	0.386845	
1082000	-102.070127	1	0.267270	32.360124	0.173686	0.162729	0.222738	0.277262	0.222738	0.277262	
1083000	-102.038243	1	0.306091	35.068029	0.147293	0.172364	0.183480	0.316520	0.183480	0.316520	
1084000	-103.666525	1	0.158923	89.367563	0.066825	0.140510	0.046666	0.453334	0.046666	0.453334	
1085000	-103.159110	1	0.668710	90.737376	0.125861	0.203910	0.138328	0.361672	0.138328	0.361672	
1086000	-104.081107	1	0.227038	93.202769	0.269320	0.191347	0.257880	0.242120	0.257880	0.242120	
1087000	-108.292190	1	1.198784	73.172218	0.022341	0.169187	0.002519	0.497481	0.002519	0.497481	
1088000	-102.857925	1	0.459006	73.592820	0.073725	0.144119	0.059522	0.440478	0.059522	0.440478	
1089000	-102.292000	1	0.539012	52.257496	0.100606	0.144941	0.121082	0.378918	0.121082	0.378918	
1090000	-102.264499	1	0.366677	68.753318	0.172691	0.186072	0.204695	0.295305	0.204695	0.295305	
1091000	-104.773983	1	0.265344	91.803998	0.177202	0.247679	0.191855	0.308145	0.191855	0.308145	
1092000	-102.355690	1	0.470158	36.952474	0.161135	0.174256	0.199616	0.300384	0.199616	0.300384	
1093000	-102.716922	1	1.128148	77.693478	0.189648	0.164066	0.236354	0.263646	0.236354	0.263646	
1094000	-102.300559	1	0.155756	42.201599	0.185023	0.174882	0.223404	0.276596	0.223404	0.276596	
1095000	-102.784369	1	1.389489	85.694446	0.136813	0.130720	0.214998	0.285002	0.214998	0.285002	
1096000	-102.867762	1	0.386814	71.589252	0.160781	0.207109	0.183367	0.316633	0.183367	0.316633	
1097000	-102.845583	1	0.393947	55.525546	0.074494	0.145906	0.060406	0.439594	0.060406	0.439594	
1098000	-104.207876	1	1.473424	84.021271	0.246211	0.162830	0.271305	0.228695	0.271305	0.228695	
1099000	-102.272245	1	0.310130	37.887192	0.184662	0.152068	0.244687	0.255313	0.244687	0.255313	
1100000	-102.498693	1	0.036239	9.222555	0.092458	0.159241	0.093056	0.406944	0.093056	0.406944	
1101000	-102.043151	1	0.654121	95.272507	0.135980	0.133996	0.208051	0.291949	0.208051	0.291949	
1102000	-102.280309	1	0.224835	48.868911	0.165082	0.135718	0.247246	0.252754	0.247246	0.252754	
1103000	-102.555587	1	0.238734	22.297476	0.171151	0.191530	0.200335	0.299665	0.200335	0.299665	
1104000	-105.392307	1	0.516996	35.206221	0.247529	0.120643	0.336019	0.163981	0.336019	0.163981	
1105000	-106.167358	1	0.283047	16.982377	0.241613	0.106541	0.367683	0.132317	0.367683	0.132317	
1106000	-103.323654	1	0.034170	26.146467	0.132880	0.117921	0.233530	0.266470	0.233530	0.266470	
1107000	-105.845440	1	1.507263	54.831294	0.270528	0.175636	0.268196	0.231804	0.268196	0.231804	
1108000	-103.044187	1	0.898450	96.877808	0.147174	0.112387	0.271159	0.228841	0.271159	0.228841	
1109000	-103.445082	1	0.423762	62.603238	0.162338	0.107308	0.305744	0.194256	0.305744	0.194256	
1110000	-102.300396	1	0.240262	43.810043	0.141944	0.186337	0.168059	0.331941	0.168059	0.331941	
1111000	-102.177412	1	0.144866	43.289919	0.168072	0.149719	0.230726	0.269274	0.230726	0.269274	
1112000	-102.713214	1	0.255731	16.639871	0.183189	0.162106	0.232540	0.267460	0.232540	0.267460	
1113000	-103.614421	1	0.076966	73.467934	0.160051	0.201853	0.184292	0.315708	0.184292	0.315708	
1114000	-103.946314	1	0.154299	41.330775	0.256999	0.224327	0.241202	0.258798	0.241202	0.258798	
1115000	-103.361192	1	0.622268	35.143275	0.083013	0.142357	0.081492	0.418508	0.081492	0.418508	
1116000	-105.335653	1	2.514080	94.634100	0.239455	0.218753	0.236151	0.263849	0.236151	0.263849	
1117000	-103.910031	1	1.259696	59.462449	0.165206	0.203497	0.189292	0.310708	0.189292	0.310708	
1118000	-104.141036	1	1.852905	62.814046	0.165751	0.160553	0.216258	0.283742	0.216258	0.283742	
1119000	-104.125559	1	0.123447	56.492008	0.132494	0.218872	0.145251	0.354749	0.145251	0.354749	
1120000	-107.007750	1	1.440160	85.332711	0.316704	0.293759	0.244756	0.255244	0.244756	0.255244	
1121000	-103.626453	1	0.501334	89.133204	0.224345	0.132210	0.302769	0.197231	0.302769	0.197231	
1122000	-104.283065	1	0.927561	32.470845	0.169216	0.139668	0.245789	0.254211	0.245789	0.254211	
1123000	-102.511344	1	0.071675	38.514441	0.108203	0.150887	0.132668	0.367332	0.132668	0.367332	
1124000	-104.814766	1	0.381724	70.066722	0.180404	0.092260	0.371643	0.128357	0.371643	0.128357	
1125000	-102.591699	1	0.255887	20.163994	0.150236	0.129329	0.238795	0.261205	0.238795	0.261205	
1126000	-103.319957	1	1.202161	76.798998	0.171875	0.124602	0.275532	0.224468	0.275532	0.224468	
1127000	-105.162886	1	3.451526	98.489385	0.155549	0.187191	0.185287	0.314713	0.185287	0.314713	
1128000	-102.299961	1	0.902651	73.731471	0.168271	0.168996	0.211579	0.288421	0.211579	0.288421	
1129000	-104.210314	1	0.179188	97.211919	0.266124	0.183829	0.261364	0.238636	0.261364	0.238636	
1130000	-102.009564	1	0.428001	67.455283	0.138078	0.173210	0.169727	0.330273	0.169727	0.330273	
1131000	-102.311348	1	0.384604	28.810166	0.161906	0.157862	0.214462	0.285538	0.214462	0.285538	
1132000	-102.182718	1	0.240057	34.942533	0.106164	0.132983	0.147796	0.352204	0.147796	0.352204	
1133000	-103.799272	1	0.389952	82.723742	0.266943	0.207547	0.249768	0.250232	0.249768	0.250232	
1134000	-103.410381	1	0.261289	11.234741	0.128151	0.136542	0.189940	0.310060	0.189940	0.310060	
1135000	-102.290709	1	0.830938	81.983509	0.140251	0.130568	0.221072	0.278928	0.221072	0.278928	
1136000	-103.062085	1	0.364383	23.696237	0.206879	0.168335	0.245555	0.254445	0.245555	0.254445	
1137000	-104.557948	1	0.926084	70.760311	0.082148	0.198067	0.064146	0.435854	0.064146	0.435854	
1138000	-102.628820	1	0.976946	71.886351	0.184885	0.177520	0.221405	0.278595	0.221405	0.278595	
1139000	-102.221209	1	0.426155	83.756109	0.153493	0.184785	0.184013	0.315987	0.184013	0.315987	
1140000	-104.427153	1	2.373785	85.274031	0.092774	0.130475	0.117036	0.382964	0.117036	0.382964	
1141000	-102.295707	1	0.720387	55.895831	0.127577	0.138659	0.185801	0.314199	0.185801	0.314199	
1142000	-103.305608	1	0.791499	39.869095	0.123749	0.125464	0.199813	0.300187	0.199813	0.300187	
1143000	-102.160098	1	0.515501	88.405813	0.121826	0.128924	0.189557	0.310443	0.189557	0.310443	
1144000	-102.488567	1	0.131182	25.824114	0.191216	0.144184	0.260713	0.239287	0.260713	0.239287	
1145000	-103.807332	1	0.673152	49.795989	0.226088	0.219946	0.229610	0.270390	0.229610	0.270390	
1146000	-105.451675	1	0.146803	31.880214	0.246403	0.275325	0.229762	0.270238	0.229762	0.270238	
1147000	-104.450780	1	1.198611	80.116177	0.054797	0.126441	0.028851	0.471149	0.028851	0.471149	
1148000	-103.785256	1	0.757659	58.838618	0.254112	0.196180	0.250625	0.249375	0.250625	0.249375	
1149000	-102.820496	1	0.985546	85.803409	0.169694	0.199398	0.195427	0.304573	0.195427	0.304573	
1150000	-103.537729	1	0.338238	65.592825	0.255717	0.173315	0.265532	0.234468	0.265532	0.234468	
1151000	-101.946460	1	0.361433	80.155509	0.160198	0.159274	0.210998	0.289002	0.210998	0.289002	
1152000	-104.443146	1	1.599726	72.770884	0.186088	0.217393	0.204393	0.295607	0.204393	0.295607	
1153000	-103.071119	1	0.086333	37.791502	0.154942	0.118788	0.267101	0.232899	0.267101	0.232899	
1154000	-102.983282	1	0.340371	85.748188	0.192394	0.130072	0.284757	0.215243	0.284757	0.215243	
1155000	-103.587235	1	1.309754	73.240620	0.206222	0.145488	0.270441	0.229559	0.270441	0.229559	
1156000	-102.073143	1	0.927314	86.921325	0.153694	0.164516	0.198038	0.301962	0.198038	0.301962	
1157000	-102.022398	1	0.539744	66.859954	0.159730	0.172021	0.199568	0.300432	0.199568	0.300432	
1158000	-102.114653	1	0.101210	23.414705	0.170178	0.148975	0.233985	0.266015	0.233985	0.266015	
1159000	-105.282978	1	1.766210	59.363542	0.211646	0.211081	0.224370	0.275630	0.224370	0.275630	
1160000	-103.760380	1	0.659859	59.020102	0.068169	0.168630	0.043121	0.456879	0.043121	0.456879	
1161000	-102.293866	1	0.986796	75.919682	0.138282	0.168437	0.173290	0.326710	0.173290	0.326710	
1162000	-102.653726	1	0.084812	11.589897	0.117941	0.116196	0.206411	0.293589	0.206411	0.293589	
1163000	-101.895696	1	0.471354	97.074921	0.125409	0.156564	0.161546	0.338454	0.161546	0.338454	
1164000	-104.695075	1	0.242080	34.438922	0.262228	0.135934	0.311340	0.188660	0.311340	0.188660	
1165000	-103.962284	1	1.236854	55.591263	0.125959	0.115858	0.224700	0.275300	0.224700	0.275300	
1166000	-104.938636	1	0.259544	63.304396	0.313673	0.213370	0.257252	0.242748	0.257252	0.242748	
1167000	-102.260328	1	0.221176	48.833048	0.189858	0.164844	0.235811	0.264189	0.235811	0.264189	
1168000	-102.867290	1	0.354645	21.783088	0.184172	0.176627	0.221400	0.278600	0.221400	0.278600	
1169000	-103.655341	1	0.384772	21.883400	0.209066	0.203174	0.225714	0.274286	0.225714	0.274286	
1170000	-102.923648	1	1.595156	94.135163	0.122510	0.175327	0.143372	0.356628	0.143372	0.356628	
1171000	-102.333866	1	0.700641	79.671724	0.112177	0.127013	0.171373	0.328627	0.171373	0.328627	
1172000	-103.567473	1	0.624083	33.800693	0.181353	0.202313	0.205261	0.294739	0.205261	0.294739	
1173000	-102.016424	1	0.434298	88.392411	0.154990	0.142217	0.224578	0.275422	0.224578	0.275422	
1174000	-102.218272	1	0.289080	52.556084	0.167634	0.138372	0.245987	0.254013	0.245987	0.254013	
1175000	-103.100963	1	0.949875	66.612950	0.118213	0.187696	0.130623	0.369377	0.130623	0.369377	
1176000	-103.211301	1	0.659564	78.227345	0.181645	0.217210	0.200737	0.299263	0.200737	0.299263	
1177000	-108.039148	1	1.878486	39.453696	0.231787	0.143055	0.288902	0.211098	0.288902	0.211098	
1178000	-102.118433	1	0.570439	84.245495	0.119120	0.170193	0.140253	0.359747	0.140253	0.359747	
1179000	-104.275893	1	1.357089	52.571635	0.198212	0.147773	0.261470	0.238530	0.261470	0.238530	
1180000	-105.026889	1	0.608500	86.746070	0.310959	0.242057	0.249678	0.250322	0.249678	0.250322	
1181000	-102.979059	1	0.429416	34.657766	0.211491	0.156632	0.260106	0.239894	0.260106	0.239894	
1182000	-102.479194	1	0.609749	44.141989	0.105904	0.146989	0.131175	0.368825	0.131175	0.368825	
1183000	-103.109094	1	0.341587	23.116268	0.097427	0.122188	0.141676	0.358324	0.141676	0.358324	
1184000	-102.345547	1	0.734951	75.445928	0.189909	0.169429	0.231847	0.268153	0.231847	0.268153	
1185000	-106.044788	1	1.621953	46.556862	0.239204	0.198079	0.243884	0.256116	0.243884	0.256116	
1186000	-102.389916	1	0.117695	30.435020	0.097689	0.133019	0.126698	0.373302	0.126698	0.373302	
1187000	-103.019887	1	0.563863	61.518749	0.227548	0.193206	0.240826	0.259174	0.240826	0.259174	
1188000	-102.315492	1	0.729050	80.027032	0.188796	0.173969	0.227322	0.272678	0.227322	0.272678	
1189000	-105.614069	1	0.406637	73.603112	0.334390	0.196073	0.266016	0.233984	0.266016	0.233984	
1190000	-103.097779	1	0.215791	18.089064	0.084981	0.122760	0.105278	0.394722	0.105278	0.394722	
1191000	-102.875771	1	0.426756	36.724364	0.150613	0.119646	0.259013	0.240987	0.259013	0.240987	
1192000	-102.133576	1	0.597836	70.132645	0.133669	0.175123	0.161804	0.338196	0.161804	0.338196	
1193000	-102.282425	1	0.359792	34.009718	0.170534	0.177683	0.207598	0.292402	0.207598	0.292402	
1194000	-106.044499	1	2.686287	79.802087	0.246112	0.201304	0.245265	0.254735	0.245265	0.254735	
1195000	-107.807031	1	0.622569	45.776309	0.027604	0.179855	0.004423	0.495577	0.004423	0.495577	
1196000	-103.992142	1	0.972390	37.218778	0.151978	0.131181	0.237951	0.262049	0.237951	0.262049	
1197000	-102.070059	1	0.148740	26.441514	0.161639	0.177650	0.197912	0.302088	0.197912	0.302088	
1198000	-103.106115	1	0.219617	66.475236	0.220231	0.202082	0.232778	0.267222	0.232778	0.267222	
1199000	-103.123897	1	0.206946	25.467083	0.137432	0.206883	0.154539	0.345461	0.154539	0.345461	
1200000	-103.519801	1	0.383379	46.300635	0.253903	0.202259	0.247749	0.252251	0.247749	0.252251	
1201000	-102.369209	1	0.109404	39.042126	0.104162	0.137542	0.137155	0.362845	0.137155	0.362845	
1202000	-102.823100	1	1.198588	83.914484	0.105011	0.170107	0.113599	0.386401	0.113599	0.386401	
1203000	-101.874982	1	0.387737	47.503282	0.134268	0.150059	0.183463	0.316537	0.183463	0.316537	
1204000	-102.077954	1	0.131454	27.891032	0.114523	0.163126	0.136122	0.363878	0.136122	0.363878	
1205000	-102.146245	1	0.215467	78.819868	0.154381	0.164763	0.198712	0.301288	0.198712	0.301288	
1206000	-102.256800	1	0.351699	58.073716	0.185187	0.181097	0.219291	0.280709	0.219291	0.280709	
1207000	-102.641501	1	0.887423	87.338829	0.127387	0.119296	0.219808	0.280192	0.219808	0.280192	
1208000	-104.551185	1	1.195152	43.383812	0.084264	0.132623	0.092260	0.407740	0.092260	0.407740	
1209000	-104.104447	1	0.227837	46.577683	0.275495	0.221226	0.247514	0.252486	0.247514	0.252486	
1210000	-103.581011	1	0.298643	61.758308	0.260096	0.195856	0.252794	0.247206	0.252794	0.247206	
1211000	-103.655533	1	0.331723	27.270189	0.250093	0.197501	0.248533	0.251467	0.248533	0.251467	
1212000	-104.264699	1	1.443678	73.953669	0.095586	0.108530	0.164063	0.335937	0.164063	0.335937	
1213000	-103.455305	1	1.052036	97.540468	0.246878	0.191449	0.250390	0.249610	0.250390	0.249610	
1214000	-103.379998	1	1.014725	83.443711	0.217487	0.142934	0.281369	0.218631	0.281369	0.218631	
1215000	-106.322184	1	0.003259	44.149062	0.073426	0.148679	0.057107	0.442893	0.057107	0.442893	
1216000	-103.979073	1	1.454248	69.590780	0.077606	0.131425	0.076133	0.423867	0.076133	0.423867	
1217000	-102.637285	1	0.308677	59.456594	0.169706	0.200948	0.194838	0.305162	0.194838	0.305162	
1218000	-107.581284	1	2.153904	61.053799	0.119489	0.229191	0.125036	0.374964	0.125036	0.374964	
1219000	-103.009856	1	0.087488	58.113431	0.180758	0.140667	0.256350	0.243650	0.256350	0.243650	
1220000	-104.066271	1	0.410460	55.234784	0.219412	0.241309	0.221480	0.278520	0.221480	0.278520	
1221000	-103.132705	1	1.551599	76.848983	0.116742	0.165112	0.139022	0.360978	0.139022	0.360978	
1222000	-102.670108	1	0.475499	33.540190	0.186568	0.174091	0.225334	0.274666	0.225334	0.274666	
1223000	-102.060835	1	0.215631	54.230393	0.153741	0.142430	0.222594	0.277406	0.222594	0.277406	
1224000	-102.288153	1	0.088719	19.721743	0.116769	0.126593	0.182673	0.317327	0.182673	0.317327	
1225000	-102.191058	1	1.183328	94.933424	0.145840	0.164271	0.187616	0.312384	0.187616	0.312384	
1226000	-102.594996	1	0.325179	51.011436	0.208552	0.157423	0.257309	0.242691	0.257309	0.242691	
1227000	-102.914121	1	0.617698	38.648041	0.150070	0.187161	0.178506	0.321494	0.178506	0.321494	
1228000	-102.731452	1	0.064256	15.265701	0.196981	0.140720	0.270514	0.229486	0.270514	0.229486	
1229000	-102.700674	1	0.833684	68.277109	0.088127	0.145002	0.091771	0.408229	0.091771	0.408229	
1230000	-104.405771	1	0.633294	23.936126	0.199367	0.194187	0.223174	0.276826	0.223174	0.276826	
1231000	-102.582658	1	0.726631	73.865307	0.201262	0.157385	0.252239	0.247761	0.252239	0.247761	
1232000	-102.034016	1	0.160302	15.587365	0.126791	0.158612	0.162221	0.337779	0.162221	0.337779	
1233000	-103.287411	1	1.422195	75.295893	0.134245	0.185931	0.157104	0.342896	0.157104	0.342896	
1234000	-102.048622	1	0.768891	71.704522	0.126934	0.156464	0.164363	0.335637	0.164363	0.335637	
1235000	-104.189275	1	1.143496	42.465166	0.157313	0.129814	0.247734	0.252266	0.247734	0.252266	
1236000	-102.110316	1	0.218239	37.425932	0.109511	0.162423	0.126762	0.373238	0.126762	0.373238	
1237000	-102.870465	1	0.231291	64.696147	0.208061	0.198377	0.227129	0.272871	0.227129	0.272871	
1238000	-103.091506	1	0.989358	60.374310	0.202054	0.176009	0.236079	0.263921	0.236079	0.263921	
1239000	-104.441566	1	2.462888	79.497051	0.110323	0.137212	0.151881	0.348119	0.151881	0.348119	
1240000	-106.921559	1	2.865573	63.490016	0.096531	0.119991	0.142955	0.357045	0.142955	0.357045	
1241000	-102.854161	1	1.146326	79.635722	0.169321	0.191555	0.198466	0.301534	0.198466	0.301534	
1242000	-103.214896	1	0.876812	76.663428	0.104424	0.111310	0.183541	0.316459	0.183541	0.316459	
1243000	-103.933053	1	0.042456	16.405665	0.243498	0.148336	0.286738	0.213262	0.286738	0.213262	
1244000	-104.183479	1	1.246398	94.202117	0.111016	0.210182	0.113259	0.386741	0.113259	0.386741	
1245000	-103.272117	1	0.653667	37.975640	0.086175	0.135477	0.094557	0.405443	0.094557	0.405443	
1246000	-104.066982	1	0.418621	28.945880	0.241744	0.149270	0.284808	0.215192	0.284808	0.215192	
1247000	-102.158096	1	0.966750	85.055262	0.158767	0.166559	0.202675	0.297325	0.202675	0.297325	
1248000	-102.056649	1	0.358815	91.918998	0.162858	0.149905	0.224457	0.275543	0.224457	0.275543	
1249000	-103.729310	1	0.220344	18.391180	0.145119	0.103896	0.291191	0.208809	0.291191	0.208809	
1250000	-103.096196	1	0.421810	56.025113	0.140621	0.207750	0.158669	0.341331	0.158669	0.341331	
1251000	-106.307127	1	0.089969	66.500800	0.230064	0.277409	0.223155	0.276845	0.223155	0.276845	
1252000	-102.599359	1	0.877163	72.881847	0.190220	0.181891	0.223024	0.276976	0.223024	0.276976	
1253000	-103.061208	1	0.457445	82.552987	0.222780	0.206278	0.232459	0.267541	0.232459	0.267541	
1254000	-102.853031	1	0.331210	59.215625	0.205514	0.204377	0.222937	0.277063	0.222937	0.277063	
1255000	-102.560315	1	0.859758	58.534269	0.107186	0.142095	0.138984	0.361016	0.138984	0.361016	
1256000	-102.581083	1	0.431700	89.946478	0.182090	0.134317	0.267845	0.232155	0.267845	0.232155	
1257000	-103.242557	1	0.870665	84.396696	0.230936	0.201586	0.238520	0.261480	0.238520	0.261480	
1258000	-105.404595	1	0.425714	28.450945	0.224366	0.261357	0.221567	0.278433	0.221567	0.278433	
1259000	-104.401108	1	2.285639	97.632417	0.229519	0.166556	0.260384	0.239616	0.260384	0.239616	
1260000	-102.544602	1	0.406517	82.728371	0.083931	0.146748	0.080918	0.419082	0.080918	0.419082	
1261000	-102.075102	1	0.189529	43.127689	0.112035	0.138574	0.153987	0.346013	0.153987	0.346013	
1262000	-103.486027	1	0.139506	12.895092	0.246703	0.173721	0.261941	0.238059	0.261941	0.238059	
1263000	-103.437851	1	0.916155	66.032963	0.149141	0.111847	0.275526	0.224474	0.275526	0.224474	
1264000	-102.406307	1	0.357344	90.356246	0.097876	0.161721	0.103275	0.396725	0.103275	0.396725	
1265000	-104.668234	1	0.369632	44.524524	0.302533	0.220167	0.253480	0.246520	0.253480	0.246520	
1266000	-101.947012	1	0.341333	64.861004	0.143302	0.140786	0.209752	0.290248	0.209752	0.290248	
1267000	-103.780463	1	0.652730	42.998616	0.221044	0.141445	0.285659	0.214341	0.285659	0.214341	
1268000	-104.062685	1	1.332569	89.731883	0.253441	0.208739	0.244969	0.255031	0.244969	0.255031	
1269000	-102.557160	1	0.272517	83.635814	0.178118	0.137506	0.258649	0.241351	0.258649	0.241351	
1270000	-102.560221	1	0.993525	79.352777	0.166297	0.186098	0.198074	0.301926	0.198074	0.301926	
1271000	-104.859730	1	0.615851	53.324683	0.258108	0.134218	0.313068	0.186932	0.313068	0.186932	
1272000	-104.169616	1	1.232824	51.573611	0.172022	0.126035	0.272792	0.227208	0.272792	0.227208	
1273000	-107.233555	1	0.413524	41.742543	0.392313	0.281597	0.251410	0.248590	0.251410	0.248590	
1274000	-105.504421	1	3.210218	89.676275	0.204654	0.183866	0.232591	0.267409	0.232591	0.267409	
1275000	-103.877168	1	0.090676	44.541087	0.255184	0.193899	0.252145	0.247855	0.252145	0.247855	
1276000	-102.595647	1	0.387494	47.047810	0.091944	0.165363	0.089232	0.410768	0.089232	0.410768	
1277000	-103.158033	1	0.941369	77.212804	0.077986	0.128546	0.079536	0.420464	0.079536	0.420464	
1278000	-102.559410	1	0.314399	68.201913	0.209251	0.176286	0.240781	0.259219	0.240781	0.259219	
1279000	-101.894448	1	0.234743	27.617927	0.134667	0.157464	0.176614	0.323386	0.176614	0.323386	
1280000	-104.691098	1	1.018975	33.053794	0.097049	0.160981	0.101923	0.398077	0.101923	0.398077	
1281000	-102.884114	1	0.572675	55.727209	0.108749	0.115413	0.185653	0.314347	0.185653	0.314347	
1282000	-104.602860	1	1.771459	60.227916	0.153890	0.125565	0.251210	0.248790	0.251210	0.248790	
1283000	-105.917130	1	0.074278	19.825170	0.340838	0.196862	0.266089	0.233911	0.266089	0.233911	
1284000	-102.969472	1	0.561951	44.027502	0.194353	0.198070	0.217655	0.282345	0.217655	0.282345	
1285000	-104.683797	1	2.712210	79.656088	0.121961	0.158453	0.153641	0.346359	0.153641	0.346359	
1286000	-102.690838	1	1.378098	91.067317	0.149023	0.181254	0.180243	0.319757	0.180243	0.319757	
1287000	-107.762346	1	0.756094	53.144945	0.091393	0.070888	0.293315	0.206685	0.293315	0.206685	
1288000	-103.241279	1	0.418625	30.496369	0.156422	0.117040	0.273161	0.226839	0.273161	0.226839	
1289000	-103.737097	1	0.922279	92.054227	0.262242	0.188925	0.257149	0.242851	0.257149	0.242851	
1290000	-102.711298	1	1.065115	81.269766	0.138693	0.187008	0.163153	0.336847	0.163153	0.336847	
1291000	-103.099062	1	1.201967	69.597985	0.117154	0.123918	0.188463	0.311537	0.188463	0.311537	
1292000	-102.674178	1	0.328885	77.298703	0.180026	0.131185	0.271354	0.228646	0.271354	0.228646	
1293000	-104.853583	1	2.218553	97.786800	0.205618	0.226390	0.216297	0.283703	0.216297	0.283703	
1294000	-102.138909	1	0.791250	81.188792	0.132247	0.171663	0.161690	0.338310	0.161690	0.338310	
1295000	-103.002608	1	0.130090	29.912375	0.189056	0.126903	0.287959	0.212041	0.287959	0.212041	
1296000	-103.096774	1	0.393810	72.347624	0.141962	0.109044	0.271611	0.228389	0.271611	0.228389	
1297000	-102.515932	1	0.610830	37.015948	0.138572	0.152350	0.188001	0.311999	0.188001	0.311999	
